dash_night_activities_diversity0,dash_interaction_diversity0,dash_knowledge_activities_diversity0,dash_energy_requirement0,dash_water_requirement0,dash_waste_generation0,dash_green_proximity0,dash_km_ways_per_hab0,dash_public_transport_coverage0,dash_mean_facilities_proximity0,dash_mean_activities_density0,dash_hab_net_density0,dash_hab_net_density0,dash_day_activities_diversity0
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22304832713754646,0.7814126394052044,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.1492537313432836,0.7830845771144279,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.6746626686656672,0.7851074462768616,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.5930318754633062,0.780084012849024,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.6691449814126395,0.7814126394052044,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22271714922048996,0.7807473397673843,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.14825796886582654,0.780084012849024,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.2987303958177745,0.7834204630321135,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.37230081906180196,0.7820799205758253,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.2967359050445104,0.7804154302670624,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.14903129657228018,0.7824143070044709,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.29739776951672864,0.7814126394052044,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.7401924500370096,0.779422649888971,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.5934718100890208,0.7804154302670624,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.44943820224719105,0.784769038701623,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.5856515373352855,0.7745241581259151,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.4424778761061947,0.7777777777777778,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.4454342984409799,0.7807473397673843,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.4434589800443459,0.7787632421778764,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.44776119402985076,0.7830845771144279,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.4444444444444444,0.779753086419753,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22091310751104565,0.7771232204221894,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.3692762186115214,0.7784342688330872,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22255192878338279,0.7804154302670624,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.36900369003690037,0.7781057810578106,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.44876589379207177,0.7840937422089255,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.37341299477221807,0.7834204630321135,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.2949852507374631,0.7777777777777778,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.4447739065974796,0.780084012849024,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.30052592036063114,0.7861257200100176,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.4424778761061947,0.7777777777777778,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.5181347150259068,0.779422649888971,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.3003003003003003,0.7857857857857858,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22140221402214022,0.7781057810578106,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.44150110375275936,0.7767966642138827,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.44411547002220575,0.779422649888971,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.293470286133529,0.7754952311078503,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.44411547002220575,0.779422649888971,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22371364653243847,0.7827491921451654,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.4480955937266617,0.7834204630321135,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22438294689603588,0.7840937422089255,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22075055187637968,0.7767966642138827,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.6706408345752608,0.7824143070044709,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22205773501110287,0.779422649888971,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22388059701492538,0.7830845771144279,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.597460791635549,0.7834204630321135,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22338049143708116,0.7820799205758253,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.07347538574577515,0.7761449914278717,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.597460791635549,0.7834204630321135,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.2971768202080238,0.7810797424467558,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.22338049143708116,0.7820799205758253,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.44280442804428044,0.7781057810578106,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.5154639175257731,0.7771232204221894,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.5947955390334573,0.7814126394052044,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.44411547002220575,0.779422649888971,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.6666666666666667,0.837037037037037,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.2926115581565472,0.8349183126066814,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.5162241887905604,0.836283185840708,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.6716417910447761,0.8383084577114429,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.5939123979213066,0.8374164810690422,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.5952380952380952,0.8377976190476191,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.440852314474651,0.8356600538819495,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.2967359050445104,0.8372898120672602,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.44709388971684055,0.838052657724789,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.2952029520295203,0.8364083640836407,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.43859649122807015,0.834795321637427,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.29563932002956395,0.8366592756836658,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.5189028910303929,0.8371633308623672,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.29784065524944153,0.8379250434350954,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.4402054292002935,0.8354120811934459,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.2245508982035928,0.8388223552894211,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.44876589379207177,0.8386935926202942,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
0.13056306447975266,0.514563608833824,0.2535815901376382,0.35730413291554636,0.14918276063874233,0.7830046562585573,0.695419688911338,0.26133243028677483,0.6617647058823529,0.8357843137254902,0.38176197836166925,0.13040124495891137,0.13040124495891137,0.5214152866851235
